gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1434776735																										SANT:SANT-Algae:30763-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30763-A	30763		I. Bárbara																													2016-05-05				2016	5	5		Submareal (6 m) roca con arena															ES	PO			Pontevedra: Ría de Vigo, Islas Cíes, TR6, Playa de Areiña	Pontevedra: Ría de Vigo, Islas Cíes, TR6, Playa de Areiña																																																																	Dasysiphonia japonica (Yendo) H.-S. Kim								Plantae				Dasyaceae	Dasysiphonia											
1434776694																										SANT:SANT-Algae:30806-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30806-A	30806		I. Bárbara & V. Peña																													2016-05-20				2016	5	20		Submareal (7 m) sobre Codium vermilara viviendo sobre roca con arena															ES	PO			Pontevedra: Ría de Vigo, Islas Cíes, TR7, Punta Muxieiro	Pontevedra: Ría de Vigo, Islas Cíes, TR7, Punta Muxieiro																																																																	Dasysiphonia japonica (Yendo) H.-S. Kim								Plantae				Dasyaceae	Dasysiphonia											
1434776692																										SANT:SANT-Algae:30758-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30758-A	30758		I. Bárbara																													2016-05-05				2016	5	5		Submareal (3 m) roca con arena															ES	PO			Pontevedra: Ría de Vigo, Islas Cíes, TR5, Punta das Vellas	Pontevedra: Ría de Vigo, Islas Cíes, TR5, Punta das Vellas																																																																	Dasysiphonia japonica (Yendo) H.-S. Kim								Plantae				Dasyaceae	Dasysiphonia											
1434776681																										SANT:SANT-Algae:30805-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30805-A	30805		I. Bárbara & V. Peña																													2016-05-20				2016	5	20		Submareal (7 m) sobre roca con arena															ES	PO			Pontevedra: Ría de Vigo, Islas Cíes, TR7, Punta Muxieiro	Pontevedra: Ría de Vigo, Islas Cíes, TR7, Punta Muxieiro																																																																	Dasysiphonia japonica (Yendo) H.-S. Kim								Plantae				Dasyaceae	Dasysiphonia											
1434776624																										SANT:SANT-Algae:30556-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30556-A	30556		V. García-Redondo & I. Bárbara																													2016-01-15				2016	1	15		Submareal (1 m) en fondo de Zostera marina															ES	C			A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol	A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol																																																																	Dasysiphonia japonica (Yendo) H.-S.Kim								Plantae				Dasyaceae	Dasysiphonia											
1434776556																										SANT:SANT-Algae:30163-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30163-A	30163		V. García-Redondo & I. Bárbara																													2015-08-13				2015	8	13		Submareal (1 m) en pradera de Zostera marina															ES	C			A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol	A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol																																																																	Dasysiphonia japonica (Yendo) H.-S.Kim								Plantae				Dasyaceae	Dasysiphonia											
1434776539																										SANT:SANT-Algae:30259-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30259-A	30259		V. García-Redondo & I. Bárbara																													2015-10-14				2015	10	14		Submareal (1 m) en pradera de Zostera marina, sobre Stenograma interrumptum															ES	C			A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol	A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol																																																																	Dasysiphonia japonica (Yendo) H.-S.Kim								Plantae				Dasyaceae	Dasysiphonia											
1434776489																										SANT:SANT-Algae:30745-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30745-A	30745		I. Bárbara																													2016-05-05				2016	5	5		Submareal (3 m) roca con arena															ES	PO			Pontevedra: Ría de Vigo, Islas Cíes, TR5, Punta das Vellas	Pontevedra: Ría de Vigo, Islas Cíes, TR5, Punta das Vellas																																																																	Dasysiphonia japonica (Yendo) H.-S. Kim								Plantae				Dasyaceae	Dasysiphonia											
1434776445																										SANT:SANT-Algae:30842-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30842-A	30842		I. Bárbara																													2016-06-08				2016	6	8		Submareal (4 m) sobre Jania rubens spifita de Cystoseira usneoides viviendo sobre roca con arena															ES	PO			Pontevedra: Ría de Vigo, Islas Cíes, TR8, al Este de Furna de Monteagudo	Pontevedra: Ría de Vigo, Islas Cíes, TR8, al Este de Furna de Monteagudo																																																																	Dasysiphonia japonica (Yendo) H.-S. Kim								Plantae				Dasyaceae	Dasysiphonia											
1434776261																										SANT:SANT-Algae:30100-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30100-A	30100		I. Bárbara, V. Peña et al.																													2016-03-16				2016	3	16		Submareal (5m) sobre roca, junta a Asparagopsis armata															ES	C			A Coruña: Ría de A Coruña, Punta de los Carabineros	A Coruña: Ría de A Coruña, Punta de los Carabineros																																																																	Dasysiphonia japonica (Yendo) H.-S.Kim								Plantae				Dasyaceae	Dasysiphonia											
1434776235																										SANT:SANT-Algae:30438-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30438-A	30438		V. García-Redondo & I. Bárbara																													2015-11-11				2015	11	11		Submareal (1 m) en pradera de Zostera marina															ES	C			A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol	A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol																																																																	Dasysiphonia japonica (Yendo) H.-S.Kim								Plantae				Dasyaceae	Dasysiphonia											
1434776201																										SANT:SANT-Algae:30781-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30781-A	30781		I. Bárbara																													2016-05-05				2016	5	5		Submareal (3 m) sobre roca con arena															ES	PO			Pontevedra: Ría de Vigo, Islas Cíes, TR6, Playa de Areiña	Pontevedra: Ría de Vigo, Islas Cíes, TR6, Playa de Areiña																																																																	Dasysiphonia japonica (Yendo) H.-S. Kim								Plantae				Dasyaceae	Dasysiphonia											
1434776108																										SANT:SANT-Algae:30875-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30875-A	30875		I. Bárbara																													2016-06-08				2016	6	8		Submareal (6 m) sobre  roca con arena															ES	PO			Pontevedra: Ría de Vigo, Islas Cíes, TR9, Laxe do Pereiro	Pontevedra: Ría de Vigo, Islas Cíes, TR9, Laxe do Pereiro																																																																	Dasysiphonia japonica (Yendo) H.-S. Kim								Plantae				Dasyaceae	Dasysiphonia											
1434776002																										SANT:SANT-Algae:30576-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30576-A	30576		I. Bárbara, V. Peña, J. Lugilde & H. Kawai																													2016-05-22				2016	5	22		Submareal (4 m) sobre roca con arena															ES	LU			Lugo: Insua de Area, Viveiro, Ría de Viveiro	Lugo: Insua de Area, Viveiro, Ría de Viveiro																																																																	Dasysiphonia japonica (Yendo) H.-S. Kim								Plantae				Dasyaceae	Dasysiphonia											
1434775939																										SANT:SANT-Algae:30671-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30671-A	30671		I. Bárbara																													2016-06-07				2016	6	7		Submareal (5m) roca con arena															ES	PO			Pontevedra: Ría de Vigo, Islas Cíes, TR3, al norte punta San Martiño	Pontevedra: Ría de Vigo, Islas Cíes, TR3, al norte punta San Martiño																																																																	Dasysiphonia japonica (Yendo) H.-S. Kim								Plantae				Dasyaceae	Dasysiphonia											
1434775935																										SANT:SANT-Algae:30135-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30135-A	30135		V. García-Redondo & I. Bárbara																													2015-04-16				2015	4	16		Submareal (1 m) en pradera de Zostera marina															ES	C			A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol	A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol																																																																	Dasysiphonia japonica (Yendo) H.-S.Kim								Plantae				Dasyaceae	Dasysiphonia											
1434775811																										SANT:SANT-Algae:30419-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30419-A	30419		V. García-Redondo & I. Bárbara																													2015-12-11				2015	12	11		Submareal (1 m) en pradera de Zostera marina, sobre cascajo															ES	C			A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol	A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol																																																																	Dasysiphonia japonica (Yendo) H.-S.Kim								Plantae				Dasyaceae	Dasysiphonia											
1434775809																										SANT:SANT-Algae:30714-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30714-A	30714		I. Bárbara																													2016-06-07				2016	6	7		Submareal (9m) cascajo, maerl y arena															ES	PO			Pontevedra: Ría de Vigo, Islas Cíes, TR4, al nordeste de Punta Carracido	Pontevedra: Ría de Vigo, Islas Cíes, TR4, al nordeste de Punta Carracido																																																																	Dasysiphonia japonica (Yendo) H.-S. Kim								Plantae				Dasyaceae	Dasysiphonia											
1434775799																										SANT:SANT-Algae:30418-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30418-A	30418		V. García-Redondo & I. Bárbara																													2015-12-11				2015	12	11		Submareal (1 m) en pradera de Zostera marina, sobre cascajo y bases de Z. marina															ES	C			A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol	A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol																																																																	Dasysiphonia japonica (Yendo) H.-S.Kim								Plantae				Dasyaceae	Dasysiphonia											
1434775787																										SANT:SANT-Algae:30417-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30417-A	30417		V. García-Redondo & I. Bárbara																													2015-12-11				2015	12	11		Submareal (1 m) en pradera de Zostera marina, sobre cascajo y bases de Z. marina															ES	C			A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol	A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol																																																																	Dasysiphonia japonica (Yendo) H.-S.Kim								Plantae				Dasyaceae	Dasysiphonia											
1434775782																										SANT:SANT-Algae:30222-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30222-A	30222		V. García-Redondo & I. Bárbara																													2015-05-15				2015	5	15		Submareal (1 m) en pradera de Zostera marina															ES	C			A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol	A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol																																																																	Dasysiphonia japonica (Yendo) H.-S.Kim								Plantae				Dasyaceae	Dasysiphonia											
1434775723																										SANT:SANT-Algae:30168-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30168-A	30168		V. García-Redondo & I. Bárbara																													2015-06-15				2015	6	15		Submareal (1 m) en pradera de Zostera marina															ES	C			A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol	A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol																																																																	Dasysiphonia japonica (Yendo) H.-S.Kim								Plantae				Dasyaceae	Dasysiphonia											
1434775704																										SANT:SANT-Algae:30070-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30070-A	30070		A. García-Fernández, I. Bárbara & V. García-Redondo																													2015-07-21				2015	7	21		Submareal (4 m), sobre Cystoseira baccata															ES	LU			Lugo: San Ciprián, Xove, Punta Gallino	Lugo: San Ciprián, Xove, Punta Gallino																																																																	Dasysiphonia japonica (Yendo) H.-S.Kim								Plantae				Dasyaceae	Dasysiphonia											
1413029679																										urn:catalog:KMN:A:2524													2016-11-30																				KMN	A			Preservedspecimen				urn:catalog:KMN:A:2524	2524		Jan Rueness																																	2006	1	24																Norway		Akershus	Frogn		Drøbak												59.6634327	10.62496839		71			NM915,150																																			Jan Rueness	2006-01-24												Heterosiphonia japonica																			Yendo, 1920					
1413029616																										urn:catalog:KMN:A:2620													2016-03-23																				KMN	A			Preservedspecimen				urn:catalog:KMN:A:2620	2620		Jan Rueness																																	2002	11	18																Norway		Aust-Agder	Arendal		Terneholmen ved Flødevigen												58.42226984	8.75689788		180			MK 857-858,756-758																																			Jan Rueness	2002-11-18												Heterosiphonia japonica																			Yendo, 1920					
1413029417																										urn:catalog:KMN:A:2601													2016-03-23																				KMN	A			Preservedspecimen				urn:catalog:KMN:A:2601	2601		Asbjørn Lie																																	2013	10	30																Norway		Aust-Agder	Grimstad		Toresholla, Vikkilen Innsiden av terneskjæret												58.35206159	8.60557154		7			MK 7691,6797																																			Per Arvid Åsen	2013-10-30												Heterosiphonia japonica																			Yendo, 1920					
1342222461																										SANT:SANT-Algae:29584-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:29584-A	29584		I. Bárbara, A. García-Fernández & V. García-Redondo																													2015-07-21				2015	7	21		Submareal (5m) sobre Cystoseira baccata															ES	LU			Lugo: San Ciprián, Xove, Punta Gallino	Lugo: San Ciprián, Xove, Punta Gallino																																																																	Dasysiphonia japonica (Yendo) H.-S.Kim								Plantae				Dasyaceae	Dasysiphonia											
1342222376																										SANT:SANT-Algae:29585-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:29585-A	29585		I. Bárbara, A. García-Fernández & V. García-Redondo																													2015-07-21				2015	7	21		Submareal (5m) sobre Cystoseira baccata															ES	LU			Lugo: San Ciprián, Xove, Punta Gallino	Lugo: San Ciprián, Xove, Punta Gallino																																																																	Dasysiphonia japonica (Yendo) H.-S.Kim								Plantae				Dasyaceae	Dasysiphonia											
1342222269																										SANT:SANT-Algae:29398-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:29398-A	29398		V. García-Redondo & I. Bárbara																													2015-03-19				2015	3	19		Submareal (1-2 m) en pradera de Zostera marina															ES	C			A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol	A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol																																																																	Dasysiphonia japonica (Yendo) H.-S.Kim								Plantae				Dasyaceae	Dasysiphonia											
1342222249																										SANT:SANT-Algae:29369-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:29369-A	29369		V. García-Redondo & I. Bárbara																													2015-02-20				2015	2	20		Submareal (1-2 m) en pradera de Zostera marina															ES	C			A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol	A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol																																																																	Dasysiphonia japonica (Yendo) H.-S.Kim								Plantae				Dasyaceae	Dasysiphonia											
1342222204																										SANT:SANT-Algae:29380-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:29380-A	29380		V. García-Redondo & I. Bárbara																													2015-01-27				2015	1	27		Submareal (1-2 m) en pradera de Zostera marina															ES	C			A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol	A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol																																																																	Dasysiphonia japonica (Yendo) H.-S.Kim								Plantae				Dasyaceae	Dasysiphonia											
1342222174																										SANT:SANT-Algae:29314-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:29314-A	29314		I. Bárbara, Bagnaro, Hildebrand, V. Peña & O. de Clerck																													2014-05-11				2014	5	11		Submareal (1-2 m) en pradera de Zostera marina															ES	C			A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol	A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
1342222103																										SANT:SANT-Algae:29295-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:29295-A	29295		V. García-Redondo, A. García-Fernández & I. Bárbara																													2014-07-24				2014	7	24		Submareal (1 m) sobre Zostera marina															ES	C			A Coruña: Playa de Sada cerca río, Ría de Ares y Betanzos	A Coruña: Playa de Sada cerca río, Ría de Ares y Betanzos																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
1322984127																										http://n2t.net/ark:/65665/3ffcd6ca4-27e2-445a-be55-0689b04225d0																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3ffcd6ca4-27e2-445a-be55-0689b04225d0	95729	734	Collector unknown	1									Microslide																										-- --- ----										Unknown, Unknown	Unknown				Unknown																																																																							Heterosiphonia japonica							Plantae, Rhodophyta, Ceramiales, Dasyaceae	Plantae	Rhodophyta		Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo					
1322982305																										http://n2t.net/ark:/65665/3ffb93c74-d987-409f-8279-0d5bcb04ac91																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3ffb93c74-d987-409f-8279-0d5bcb04ac91	95544	s.n.	N. Nicholson	1									Microslide																					101	101	1965	4	11	11 Apr 1965										North America, United States, California, Monterey County	North America				United States		California	Monterey County		Carmel Beach																																																																		Heterosiphonia japonica							Plantae, Rhodophyta, Ceramiales, Dasyaceae	Plantae	Rhodophyta		Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo					
1322795981																										http://n2t.net/ark:/65665/3f778f7af-c490-4d86-8bdb-d92d336658c8																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3f778f7af-c490-4d86-8bdb-d92d336658c8	95545	s.n.	I. A. Abbott	1									Microslide																					172	172	1965	6	21	21 Jun 1965										North America, United States, California, Monterey County	North America				United States		California	Monterey County		Off Monterey Marina																																																																		Heterosiphonia japonica							Plantae, Rhodophyta, Ceramiales, Dasyaceae	Plantae	Rhodophyta		Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo					
1322139797																										http://n2t.net/ark:/65665/3da6ede03-905d-4c79-a8a1-9e7855016822																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3da6ede03-905d-4c79-a8a1-9e7855016822	166420	IAA 3899	I. A. Abbott	1																														115	115	1966	4	25	25 Apr 1966										North America, United States, California, Monterey County	North America				United States		California	Monterey County		Carmel Beach																																																																		Heterosiphonia japonica							Plantae, Rhodophyta, Ceramiales, Dasyaceae	Plantae	Rhodophyta		Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo					
1321852719																										http://n2t.net/ark:/65665/3cdb440b4-e47b-425c-8799-ec7f9ecb83b1																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3cdb440b4-e47b-425c-8799-ec7f9ecb83b1	11371	PSD 2348	N. Richardson	1																														179	179	1967	6	28	28 Jun 1967										North America, United States, Washington, San Juan County, San Juan Islands, Turn Island	North America		San Juan Islands	Turn Island	United States		Washington	San Juan County		Off Turn Island																																																																		Heterosiphonia japonica							Plantae, Rhodophyta, Ceramiales, Dasyaceae	Plantae	Rhodophyta		Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo					
1321373831																										http://n2t.net/ark:/65665/3b87d89c3-5786-4bd5-9ffb-346876fe787b																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3b87d89c3-5786-4bd5-9ffb-346876fe787b	166419	s.n.	I. A. Abbott	1																														127	127	1966	5	7	07 May 1966										North America, United States, California, Monterey County	North America				United States		California	Monterey County		Carmel Beach, Monterey Peninsula																																																																		Heterosiphonia japonica							Plantae, Rhodophyta, Ceramiales, Dasyaceae	Plantae	Rhodophyta		Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo					
1321024110																										http://n2t.net/ark:/65665/3a9059a13-e7c1-4e93-bf01-46e6d2d8fd1f																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3a9059a13-e7c1-4e93-bf01-46e6d2d8fd1f	96240	45	J. Tanaka	1																														72	72	1986	3	13	13 Mar 1986										Asia-Temperate, Japan, Shizuoka , Honshu	Asia-Temperate			Honshu	Japan		Shizuoka			Tohji, Shimoda-shi												34.6333	138.833								Degrees Minutes Seconds																																Tanaka, J.													Heterosiphonia japonica							Plantae, Rhodophyta, Ceramiales, Dasyaceae	Plantae	Rhodophyta		Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo					
1320870170																										http://n2t.net/ark:/65665/3a239db92-bbd7-40a9-8739-8febd692e276																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3a239db92-bbd7-40a9-8739-8febd692e276	84350	IAA 6844	John West Laboratory	1																														232	232	1970	8	20	20 Aug 1970										North America, United States, California, Alameda County	North America				United States		California	Alameda County		Berkeley, University of California, LSB																																																																		Heterosiphonia japonica							Plantae, Rhodophyta, Ceramiales, Dasyaceae	Plantae	Rhodophyta		Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo					
1320828310																										http://n2t.net/ark:/65665/3a061bf4c-de27-4303-8283-6bd6d9ecb68a																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3a061bf4c-de27-4303-8283-6bd6d9ecb68a	201491	MY 44-092	M. Yoshizaki	1																														109	109	1969	4	19	19 Apr 1969										Asia-Temperate, Japan, Chiba , Honshu	Asia-Temperate			Honshu	Japan		Chiba			Nemoto																																																					Yoshizaki, M.													Heterosiphonia japonica							Plantae, Rhodophyta, Ceramiales, Dasyaceae	Plantae	Rhodophyta		Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo					
1320805941																										http://n2t.net/ark:/65665/39f65dd3c-2a4d-4877-a1eb-76300b116f9d																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/39f65dd3c-2a4d-4877-a1eb-76300b116f9d	90234	JN-1647	J. N. Norris	1																														144	144	1970	5	24	24 May 1970										North America, United States, California, Monterey County	North America				United States		California	Monterey County		Carmel Beach																																																					Norris, J. N.													Heterosiphonia japonica							Plantae, Rhodophyta, Ceramiales, Dasyaceae	Plantae	Rhodophyta		Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo					
1320762006																										http://n2t.net/ark:/65665/39d731e78-590e-45ad-a77d-186f105f9fa4																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/39d731e78-590e-45ad-a77d-186f105f9fa4	90233	Jn-1494	R. Setzer	1																														123	123	1970	5	3	03 May 1970										North America, United States, California, Monterey County	North America				United States		California	Monterey County		Carmel Beach																																																																		Heterosiphonia japonica							Plantae, Rhodophyta, Ceramiales, Dasyaceae	Plantae	Rhodophyta		Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo					
